date,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,clear,nir,photo_id,grain_type,numpy_file,r_mean,g_mean,b_mean,r_var,g_var,b_var
"2025-01-11,16:09:33",[  215] ,[ 1413] *,[  756] ,[ 1535] *,[ 1630] *,[ 1061] *,[  676] ,[  420] ,[ 1955] *,[   96] ,20250111_160933_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160933_foto_normalized.npy,0.10995,0.11137,0.11291,0.07174,0.07273,0.07461
"2025-01-11,16:09:39",[  215] ,[ 1413] *,[  756] ,[ 1535] *,[ 1630] *,[ 1061] *,[  676] ,[  420] ,[ 1954] *,[   96] ,20250111_160939_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160939_foto_normalized.npy,0.11022,0.1113,0.11375,0.07195,0.07257,0.07548
"2025-01-11,16:09:59",[  203] ,[ 1306] *,[  717] ,[ 1452] *,[ 1549] *,[  982] ,[  633] ,[  396] ,[ 2059] **,[  101] ,20250111_160959_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_160959_foto_normalized.npy,0.10973,0.1109,0.11277,0.07116,0.07179,0.07404
"2025-01-11,16:10:23",[  207] ,[ 1342] *,[  731] ,[ 1480] *,[ 1575] *,[ 1008] *,[  647] ,[  404] ,[ 2025] **,[   99] ,20250111_161023_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161023_foto_normalized.npy,0.1111,0.1116,0.11383,0.07276,0.07256,0.07519
"2025-01-11,16:10:35",[  207] ,[ 1340] *,[  730] ,[ 1478] *,[ 1573] *,[ 1007] *,[  647] ,[  404] ,[ 2023] **,[   99] ,20250111_161035_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161035_foto_normalized.npy,0.10994,0.11159,0.11283,0.07136,0.07267,0.07413
"2025-01-11,16:10:53",[  195] ,[ 1228] *,[  686] ,[ 1388] *,[ 1483] *,[  922] ,[  602] ,[  379] ,[ 2123] **,[  104] ,20250111_161053_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161053_foto_normalized.npy,0.1083,0.10943,0.1116,0.06958,0.07036,0.07292
"2025-01-11,16:11:08",[  198] ,[ 1262] *,[  701] ,[ 1416] *,[ 1511] *,[  948] ,[  616] ,[  387] ,[ 2093] **,[  102] ,20250111_161108_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161108_foto_normalized.npy,0.10926,0.11045,0.11262,0.07056,0.07114,0.07366
"2025-01-11,16:11:22",[  234] ,[ 1529] *,[  795] ,[ 1622] *,[ 1716] *,[ 1147] *,[  720] ,[  444] ,[ 1826] *,[   90] ,20250111_161122_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161122_foto_normalized.npy,0.1123,0.11324,0.11515,0.07385,0.07416,0.07639
"2025-01-11,16:11:30",[  234] ,[ 1530] *,[  794] ,[ 1622] *,[ 1715] *,[ 1146] *,[  720] ,[  444] ,[ 1823] *,[   89] ,20250111_161130_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161130_foto_normalized.npy,0.11356,0.11344,0.11635,0.07549,0.07429,0.07763
"2025-01-11,16:11:38",[  234] ,[ 1529] *,[  794] ,[ 1621] *,[ 1716] *,[ 1147] *,[  721] ,[  444] ,[ 1821] *,[   90] ,20250111_161138_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161138_foto_normalized.npy,0.11348,0.11442,0.11662,0.07524,0.07527,0.0776
"2025-01-11,16:11:46",[  234] ,[ 1528] *,[  794] ,[ 1621] *,[ 1714] *,[ 1146] *,[  720] ,[  444] ,[ 1819] *,[   89] ,20250111_161146_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161146_foto_normalized.npy,0.11396,0.11475,0.11702,0.07572,0.07554,0.07813
"2025-01-11,16:12:10",[  232] ,[ 1518] *,[  791] ,[ 1614] *,[ 1707] *,[ 1138] *,[  716] ,[  442] ,[ 1832] *,[   90] ,20250111_161210_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161210_foto_normalized.npy,0.11326,0.11422,0.11536,0.07537,0.07553,0.07666
"2025-01-11,16:12:26",[  221] ,[ 1453] *,[  770] ,[ 1563] *,[ 1658] *,[ 1089] *,[  690] ,[  428] ,[ 1915] *,[   94] ,20250111_161226_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161226_foto_normalized.npy,0.1128,0.11257,0.11466,0.0747,0.07351,0.07608
"2025-01-11,16:12:34",[  221] ,[ 1452] *,[  770] ,[ 1563] *,[ 1657] *,[ 1089] *,[  690] ,[  428] ,[ 1912] *,[   94] ,20250111_161234_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161234_foto_normalized.npy,0.11232,0.11352,0.11383,0.07415,0.07454,0.07515
"2025-01-11,16:12:42",[  221] ,[ 1450] *,[  769] ,[ 1562] *,[ 1656] *,[ 1088] *,[  690] ,[  428] ,[ 1911] *,[   94] ,20250111_161242_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161242_foto_normalized.npy,0.11249,0.11368,0.11433,0.07425,0.07462,0.07556
"2025-01-11,16:12:55",[  220] ,[ 1444] *,[  767] ,[ 1557] *,[ 1652] *,[ 1083] *,[  687] ,[  426] ,[ 1910] *,[   94] ,20250111_161255_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161255_foto_normalized.npy,0.11211,0.11345,0.11548,0.07366,0.07431,0.07646
"2025-01-11,16:13:08",[  220] ,[ 1442] *,[  766] ,[ 1556] *,[ 1650] *,[ 1082] *,[  686] ,[  426] ,[ 1913] *,[   94] ,20250111_161308_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161308_foto_normalized.npy,0.11217,0.11284,0.1156,0.07375,0.07358,0.07676
"2025-01-11,16:13:29",[  218] ,[ 1431] *,[  763] ,[ 1547] *,[ 1642] *,[ 1074] *,[  682] ,[  424] ,[ 1925] *,[   94] ,20250111_161329_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161329_foto_normalized.npy,0.11176,0.11315,0.11363,0.07331,0.07395,0.07451
"2025-01-11,16:13:45",[  218] ,[ 1426] *,[  762] ,[ 1544] *,[ 1638] *,[ 1070] *,[  680] ,[  422] ,[ 1933] *,[   95] ,20250111_161345_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161345_foto_normalized.npy,0.11165,0.11319,0.11383,0.07317,0.07401,0.07471
"2025-01-11,16:13:59",[  214] ,[ 1398] *,[  751] ,[ 1522] *,[ 1616] *,[ 1049] *,[  669] ,[  416] ,[ 1953] *,[   96] ,20250111_161359_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161359_foto_normalized.npy,0.11113,0.11209,0.11404,0.0727,0.07303,0.07521
"2025-01-11,16:14:15",[  209] ,[ 1363] *,[  739] ,[ 1494] *,[ 1590] *,[ 1023] *,[  655] ,[  408] ,[ 1994] *,[   98] ,20250111_161415_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161415_foto_normalized.npy,0.11065,0.11254,0.11434,0.07197,0.07337,0.07558
"2025-01-11,16:14:34",[  203] ,[ 1303] *,[  717] ,[ 1447] *,[ 1543] *,[  978] ,[  632] ,[  395] ,[ 2046] **,[  100] ,20250111_161434_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161434_foto_normalized.npy,0.11013,0.11148,0.11362,0.07151,0.07237,0.07477
"2025-01-11,16:14:48",[  202] ,[ 1295] *,[  714] ,[ 1441] *,[ 1537] *,[  973] ,[  629] ,[  394] ,[ 2057] **,[  101] ,20250111_161448_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161448_foto_normalized.npy,0.11003,0.1116,0.11322,0.07138,0.07242,0.07443
"2025-01-11,16:15:01",[  201] ,[ 1287] *,[  711] ,[ 1434] *,[ 1530] *,[  967] ,[  626] ,[  392] ,[ 2066] **,[  101] ,20250111_161501_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161501_foto_normalized.npy,0.10925,0.11021,0.1121,0.07074,0.07123,0.07345
"2025-01-11,16:15:15",[  201] ,[ 1282] *,[  709] ,[ 1430] *,[ 1525] *,[  962] ,[  623] ,[  391] ,[ 2071] **,[  101] ,20250111_161515_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161515_foto_normalized.npy,0.11005,0.10996,0.11183,0.07146,0.07066,0.07307
"2025-01-11,16:15:28",[  193] ,[ 1197] *,[  674] ,[ 1361] *,[ 1456] *,[  898] ,[  589] ,[  371] ,[ 2139] **,[  105] ,20250111_161528_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161528_foto_normalized.npy,0.1076,0.10917,0.1099,0.06893,0.07001,0.07107
"2025-01-11,16:15:48",[  193] ,[ 1193] *,[  673] ,[ 1359] *,[ 1454] *,[  895] ,[  587] ,[  370] ,[ 2144] **,[  105] ,20250111_161548_foto.jpg,fosfato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/fosfato/numpy_files/20250111_161548_foto_normalized.npy,0.10785,0.10928,0.11039,0.06918,0.07011,0.07153
"2025-01-10,17:57:21",[  196] ,[ 1272] *,[  696] ,[ 1438] *,[ 1533] *,[  971] ,[  622] ,[  393] ,[ 1816] *,[   94] ,20250110_175721_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175722_foto_normalized.npy,0.04515,0.08546,0.11245,0.0137,0.03996,0.07071
"2025-01-10,17:57:42",[  195] ,[ 1265] *,[  694] ,[ 1428] *,[ 1523] *,[  965] ,[  618] ,[  391] ,[ 1807] *,[   93] ,20250110_175742_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175742_foto_normalized.npy,0.04737,0.09395,0.11513,0.01454,0.04807,0.07337
"2025-01-10,17:57:49",[  195] ,[ 1264] *,[  694] ,[ 1426] *,[ 1521] *,[  965] ,[  618] ,[  391] ,[ 1807] *,[   93] ,20250110_175749_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175749_foto_normalized.npy,0.04964,0.09708,0.11408,0.01593,0.05133,0.07203
"2025-01-10,17:57:56",[  195] ,[ 1265] *,[  695] ,[ 1426] *,[ 1521] *,[  964] ,[  617] ,[  391] ,[ 1806] *,[   93] ,20250110_175756_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175756_foto_normalized.npy,0.04948,0.09215,0.11396,0.01577,0.04616,0.07187
"2025-01-10,17:58:04",[  195] ,[ 1265] *,[  695] ,[ 1426] *,[ 1520] *,[  964] ,[  617] ,[  391] ,[ 1805] *,[   93] ,20250110_175804_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175804_foto_normalized.npy,0.05364,0.09392,0.11251,0.01821,0.04793,0.0701
"2025-01-10,17:58:11",[  195] ,[ 1264] *,[  695] ,[ 1425] *,[ 1519] *,[  963] ,[  617] ,[  391] ,[ 1805] *,[   93] ,20250110_175811_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175811_foto_normalized.npy,0.05216,0.09641,0.11305,0.01745,0.05054,0.07068
"2025-01-10,17:58:19",[  194] ,[ 1262] *,[  694] ,[ 1424] *,[ 1518] *,[  962] ,[  617] ,[  391] ,[ 1802] *,[   93] ,20250110_175819_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175819_foto_normalized.npy,0.05022,0.08995,0.11362,0.01604,0.04399,0.07137
"2025-01-10,17:58:27",[  194] ,[ 1263] *,[  694] ,[ 1425] *,[ 1519] *,[  963] ,[  617] ,[  391] ,[ 1805] *,[   93] ,20250110_175827_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175827_foto_normalized.npy,0.04925,0.09454,0.11377,0.01563,0.04855,0.07154
"2025-01-10,17:58:34",[  194] ,[ 1262] *,[  694] ,[ 1423] *,[ 1518] *,[  963] ,[  617] ,[  391] ,[ 1804] *,[   93] ,20250110_175834_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175834_foto_normalized.npy,0.05015,0.10689,0.11433,0.01617,0.06201,0.07229
"2025-01-10,17:58:41",[  194] ,[ 1261] *,[  694] ,[ 1423] *,[ 1518] *,[  962] ,[  617] ,[  391] ,[ 1803] *,[   93] ,20250110_175841_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175841_foto_normalized.npy,0.05006,0.08939,0.11561,0.01617,0.0435,0.07381
"2025-01-10,17:58:48",[  194] ,[ 1261] *,[  694] ,[ 1423] *,[ 1517] *,[  962] ,[  616] ,[  390] ,[ 1801] *,[   93] ,20250110_175848_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175848_foto_normalized.npy,0.049,0.08951,0.11435,0.01555,0.04368,0.07238
"2025-01-10,17:58:56",[  194] ,[ 1262] *,[  693] ,[ 1422] *,[ 1518] *,[  962] ,[  617] ,[  391] ,[ 1801] *,[   93] ,20250110_175856_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175856_foto_normalized.npy,0.05013,0.0928,0.10931,0.01612,0.04696,0.06616
"2025-01-10,17:59:04",[  194] ,[ 1261] *,[  693] ,[ 1423] *,[ 1516] *,[  962] ,[  616] ,[  390] ,[ 1801] *,[   93] ,20250110_175904_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175904_foto_normalized.npy,0.05199,0.10933,0.11185,0.01726,0.06481,0.06898
"2025-01-10,17:59:13",[  194] ,[ 1261] *,[  693] ,[ 1422] *,[ 1516] *,[  961] ,[  616] ,[  390] ,[ 1800] *,[   93] ,20250110_175913_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175913_foto_normalized.npy,0.05338,0.09872,0.11294,0.01816,0.05285,0.07031
"2025-01-10,17:59:20",[  194] ,[ 1261] *,[  693] ,[ 1422] *,[ 1517] *,[  961] ,[  616] ,[  390] ,[ 1800] *,[   93] ,20250110_175920_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175920_foto_normalized.npy,0.05157,0.0917,0.11407,0.01699,0.04569,0.07184
"2025-01-10,17:59:27",[  194] ,[ 1261] *,[  693] ,[ 1422] *,[ 1516] *,[  961] ,[  616] ,[  391] ,[ 1800] *,[   93] ,20250110_175927_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175927_foto_normalized.npy,0.05225,0.09714,0.1137,0.0175,0.05144,0.07158
"2025-01-10,17:59:35",[  194] ,[ 1260] *,[  693] ,[ 1422] *,[ 1516] *,[  962] ,[  616] ,[  390] ,[ 1800] *,[   93] ,20250110_175935_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175935_foto_normalized.npy,0.05061,0.1044,0.11377,0.01645,0.05936,0.0716
"2025-01-10,17:59:42",[  194] ,[ 1261] *,[  693] ,[ 1422] *,[ 1516] *,[  962] ,[  616] ,[  391] ,[ 1799] *,[   93] ,20250110_175942_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175942_foto_normalized.npy,0.05141,0.09507,0.11422,0.01702,0.04922,0.07205
"2025-01-10,17:59:49",[  194] ,[ 1260] *,[  693] ,[ 1422] *,[ 1516] *,[  961] ,[  616] ,[  390] ,[ 1798] *,[   93] ,20250110_175949_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175949_foto_normalized.npy,0.04959,0.09698,0.11467,0.0157,0.05123,0.07263
"2025-01-10,17:59:56",[  194] ,[ 1260] *,[  692] ,[ 1421] *,[ 1515] *,[  961] ,[  616] ,[  390] ,[ 1799] *,[   93] ,20250110_175956_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175956_foto_normalized.npy,0.05108,0.0917,0.11437,0.01671,0.04579,0.07238
"2025-01-10,18:00:04",[  194] ,[ 1261] *,[  692] ,[ 1421] *,[ 1514] *,[  960] ,[  616] ,[  390] ,[ 1797] *,[   93] ,20250110_180004_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180004_foto_normalized.npy,0.05216,0.09673,0.11359,0.01734,0.0508,0.0714
"2025-01-10,18:00:11",[  194] ,[ 1259] *,[  693] ,[ 1421] *,[ 1514] *,[  961] ,[  616] ,[  390] ,[ 1797] *,[   93] ,20250110_180011_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180011_foto_normalized.npy,0.0515,0.0992,0.11148,0.01696,0.05341,0.06875
"2025-01-10,18:00:18",[  194] ,[ 1260] *,[  692] ,[ 1422] *,[ 1515] *,[  961] ,[  616] ,[  390] ,[ 1798] *,[   93] ,20250110_180018_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180018_foto_normalized.npy,0.05225,0.10028,0.11317,0.01754,0.05466,0.07075
"2025-01-10,18:00:25",[  194] ,[ 1259] *,[  692] ,[ 1421] *,[ 1514] *,[  960] ,[  616] ,[  390] ,[ 1797] *,[   93] ,20250110_180025_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180025_foto_normalized.npy,0.05203,0.09203,0.1128,0.01734,0.04605,0.07034
"2025-01-10,18:00:33",[  194] ,[ 1259] *,[  692] ,[ 1421] *,[ 1514] *,[  960] ,[  616] ,[  390] ,[ 1798] *,[   93] ,20250110_180033_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180033_foto_normalized.npy,0.05122,0.09715,0.11276,0.01673,0.05128,0.07039
"2025-01-10,18:00:40",[  194] ,[ 1260] *,[  692] ,[ 1421] *,[ 1514] *,[  961] ,[  616] ,[  390] ,[ 1798] *,[   93] ,20250110_180040_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180040_foto_normalized.npy,0.0503,0.10393,0.1135,0.0163,0.05862,0.07121
"2025-01-10,18:00:48",[  193] ,[ 1260] *,[  692] ,[ 1421] *,[ 1515] *,[  961] ,[  616] ,[  390] ,[ 1797] *,[   93] ,20250110_180048_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180048_foto_normalized.npy,0.04999,0.09179,0.11429,0.01618,0.04587,0.07233
"2025-01-10,18:00:56",[  193] ,[ 1259] *,[  692] ,[ 1421] *,[ 1514] *,[  961] ,[  616] ,[  390] ,[ 1797] *,[   93] ,20250110_180056_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180056_foto_normalized.npy,0.04924,0.09096,0.11169,0.01571,0.04511,0.06912
"2025-01-10,18:01:03",[  193] ,[ 1258] *,[  692] ,[ 1419] *,[ 1513] *,[  960] ,[  615] ,[  390] ,[ 1795] *,[   93] ,20250110_180103_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180103_foto_normalized.npy,0.0511,0.09866,0.10971,0.01694,0.05301,0.06661
"2025-01-10,18:01:11",[  193] ,[ 1259] *,[  692] ,[ 1421] *,[ 1514] *,[  960] ,[  615] ,[  390] ,[ 1796] *,[   93] ,20250110_180111_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180111_foto_normalized.npy,0.05214,0.10738,0.11149,0.01742,0.06247,0.06845
"2025-01-10,18:01:18",[  193] ,[ 1259] *,[  692] ,[ 1420] *,[ 1513] *,[  959] ,[  615] ,[  390] ,[ 1794] *,[   93] ,20250110_180118_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180118_foto_normalized.npy,0.05228,0.10868,0.11225,0.01751,0.06399,0.06932
"2025-01-10,18:01:26",[  193] ,[ 1259] *,[  692] ,[ 1420] *,[ 1513] *,[  960] ,[  615] ,[  390] ,[ 1795] *,[   93] ,20250110_180126_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180126_foto_normalized.npy,0.05131,0.09308,0.11462,0.017,0.04705,0.07235
"2025-01-10,18:01:33",[  193] ,[ 1258] *,[  692] ,[ 1419] *,[ 1513] *,[  960] ,[  615] ,[  390] ,[ 1795] *,[   93] ,20250110_180133_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180133_foto_normalized.npy,0.05215,0.09965,0.11445,0.01747,0.05403,0.07239
"2025-01-10,18:01:40",[  193] ,[ 1259] *,[  692] ,[ 1419] *,[ 1512] *,[  960] ,[  615] ,[  390] ,[ 1795] *,[   93] ,20250110_180140_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180140_foto_normalized.npy,0.05223,0.10534,0.11486,0.01738,0.06044,0.07303
"2025-01-10,18:01:48",[  194] ,[ 1259] *,[  692] ,[ 1420] *,[ 1514] *,[  960] ,[  616] ,[  390] ,[ 1796] *,[   93] ,20250110_180148_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180148_foto_normalized.npy,0.05173,0.0977,0.1142,0.01708,0.05196,0.07216
